"","local_site","location","date","discharge_vol_cm"
"14289","alb","CAMP",2020-08-28,9155
"14290","alb","CAMP",2020-08-29,13605
"14291","alb","CAMP",2020-08-30,5745
"14292","alb","CAMP",2020-08-31,13305
"14293","alb","CAMP",2020-09-01,4565
"14294","alb","CAMP",2020-09-02,9094
"14295","alb","CAMP",2020-09-03,3174
"14296","alb","CAMP",2020-09-04,4518
"14297","alb","CAMP",2020-09-05,9651
"14298","alb","CAMP",2020-09-06,8551
"14299","alb","CAMP",2020-09-07,3681
"14300","alb","CAMP",2020-09-08,6258
"14301","alb","CAMP",2020-09-09,5869
"14302","alb","CAMP",2020-09-10,13226
"14303","alb","CAMP",2020-09-11,14571
"14304","alb","CAMP",2020-09-12,5240
"14305","alb","CAMP",2020-09-13,4927
"14306","alb","CAMP",2020-09-14,4854
"14307","alb","CAMP",2020-09-15,9325
"14308","alb","CAMP",2020-09-16,10022
"14309","alb","CAMP",2020-09-17,9854
"14310","alb","CAMP",2020-09-18,9714
"14311","alb","CAMP",2020-09-19,9670
"14312","alb","CAMP",2020-09-20,9629
"14313","alb","CAMP",2020-09-21,9605
"14314","alb","CAMP",2020-09-22,9606
"14315","alb","CAMP",2020-09-23,9522
"14316","alb","CAMP",2020-09-24,9465
"14317","alb","CAMP",2020-09-25,9439
"14318","alb","CAMP",2020-09-26,9441
"14319","alb","CAMP",2020-09-27,9435
"14320","alb","CAMP",2020-09-28,9433
"14321","alb","CAMP",2020-09-29,9393
"14322","alb","CAMP",2020-09-30,9396
"14323","alb","CAMP",2020-10-01,10602
"14324","alb","CAMP",2020-10-02,10650
"14325","alb","CAMP",2020-10-03,10624
"14326","alb","CAMP",2020-10-04,10459
"14327","alb","CAMP",2020-10-05,10235
"14328","alb","CAMP",2020-10-06,9851.1
"14329","alb","CAMP",2020-10-07,9863
"14330","alb","CAMP",2020-10-08,9811.3
"14331","alb","CAMP",2020-10-09,9834.4
"14332","alb","CAMP",2020-10-10,9826
"14333","alb","CAMP",2020-10-11,9902.4
"14334","alb","CAMP",2020-10-12,9744.4
"14335","alb","CAMP",2020-10-13,9655.6
"14336","alb","CAMP",2020-10-14,9514.9
"14337","alb","CAMP",2020-10-15,12870
"14338","alb","CAMP",2020-10-16,10633
"14339","alb","CAMP",2020-10-17,9279.3
"14340","alb","CAMP",2020-10-18,8933.9
"14341","alb","CAMP",2020-10-19,9312.5
"14342","alb","CAMP",2020-10-20,9432.8
"14343","alb","CAMP",2020-10-21,9144.6
"14344","alb","CAMP",2020-10-22,9448.8
"14345","alb","CAMP",2020-10-23,8668.2
"14346","alb","CAMP",2020-10-24,9209.7
"14347","alb","CAMP",2020-10-25,18888
"14348","alb","CAMP",2020-10-26,16160
"14349","alb","CAMP",2020-10-27,9190.8
"14350","alb","CAMP",2020-10-28,9150.6
"14351","alb","CAMP",2020-10-29,9071.3
"14352","alb","CAMP",2020-10-30,10566
"14353","alb","CAMP",2020-10-31,10563
"14354","alb","CAMP",2020-11-01,8754.9
"14355","alb","CAMP",2020-11-02,8739.4
"14356","alb","CAMP",2020-11-03,8701.7
"14357","alb","CAMP",2020-11-04,8601
"14358","alb","CAMP",2020-11-05,8542.1
"14359","alb","CAMP",2020-11-06,8519.4
"14360","alb","CAMP",2020-11-07,8838.3
"14361","alb","CAMP",2020-11-08,8417.7
"14362","alb","CAMP",2020-11-09,11380
"14363","alb","CAMP",2020-11-10,20006
"14364","alb","CAMP",2020-11-11,8376.3
"14365","alb","CAMP",2020-11-12,8201.9
"14366","alb","CAMP",2020-11-13,8375.4
"14367","alb","CAMP",2020-11-14,30195
"14368","alb","CAMP",2020-11-15,13107
"14369","alb","CAMP",2020-11-16,8085.3
"14370","alb","CAMP",2020-11-17,8065
"14371","alb","CAMP",2020-11-18,8061.2
"14372","alb","CAMP",2020-11-19,8082.7
"14373","alb","CAMP",2020-11-20,7949.9
"14374","alb","CAMP",2020-11-21,11625
"14375","alb","CAMP",2020-11-22,7903
"14376","alb","CAMP",2020-11-23,7887.2
"14377","alb","CAMP",2020-11-24,14832
"14378","alb","CAMP",2020-11-25,7755.2
"14379","alb","CAMP",2020-11-26,7711.9
"14380","alb","CAMP",2020-11-27,7652.3
"14381","alb","CAMP",2020-11-28,7599.6
"14382","alb","CAMP",2020-11-29,7514.1
"14383","alb","CAMP",2020-11-30,7406.5
"14384","alb","CAMP",2020-12-01,7413.3
"14385","alb","CAMP",2020-12-02,7343.9
"14386","alb","CAMP",2020-12-03,7309.1
"14387","alb","CAMP",2020-12-04,7250.9
"14388","alb","CAMP",2020-12-05,7198
"14389","alb","CAMP",2020-12-06,7116.2
"14390","alb","CAMP",2020-12-07,7051.4
"14391","alb","CAMP",2020-12-08,6938.2
"14392","alb","CAMP",2020-12-09,6853.3
"14393","alb","CAMP",2020-12-10,6852.9
"14394","alb","CAMP",2020-12-11,8810.8
"14395","alb","CAMP",2020-12-12,6774.3
"14396","alb","CAMP",2020-12-13,6573.4
"14397","alb","CAMP",2020-12-14,6522.2
"14398","alb","CAMP",2020-12-15,6715.2
"14399","alb","CAMP",2020-12-16,6370.1
"14400","alb","CAMP",2020-12-17,6296.9
"14401","alb","CAMP",2020-12-18,6258.8
"14402","alb","CAMP",2020-12-19,6257.2
"14403","alb","CAMP",2020-12-20,6216.6
"14404","alb","CAMP",2020-12-21,6118.9
"14405","alb","CAMP",2020-12-22,24493
"14406","alb","CAMP",2020-12-23,6040.7
"14407","alb","CAMP",2020-12-24,5872.5
"14408","alb","CAMP",2020-12-25,5822.9
"14409","alb","CAMP",2020-12-26,5866.6
"14410","alb","CAMP",2020-12-27,5793
"14411","alb","CAMP",2020-12-28,5817.8
"14412","alb","CAMP",2020-12-29,5762.5
"14413","alb","CAMP",2020-12-30,5691.9
"14414","alb","CAMP",2020-12-31,5595
"14415","alb","CAMP",2021-01-01,5556.1
"14416","alb","CAMP",2021-01-02,6001
"14417","alb","CAMP",2021-01-03,5530.7
"14418","alb","CAMP",2021-01-04,5486.5
"14419","alb","CAMP",2021-01-05,5476.8
"14420","alb","CAMP",2021-01-06,5380.4
"14421","alb","CAMP",2021-01-07,5331.2
"14422","alb","CAMP",2021-01-08,5282.8
"14423","alb","CAMP",2021-01-09,5256.7
"14424","alb","CAMP",2021-01-10,5176
"14425","alb","CAMP",2021-01-11,5136.3
"14426","alb","CAMP",2021-01-12,5136.1
"14427","alb","CAMP",2021-01-13,5142.8
"14428","alb","CAMP",2021-01-14,5083
"14429","alb","CAMP",2021-01-15,5053.7
"14430","alb","CAMP",2021-01-16,4984.1
"14431","alb","CAMP",2021-01-17,5018.5
"14432","alb","CAMP",2021-01-18,4921.1
"14433","alb","CAMP",2021-01-19,4862.8
"14434","alb","CAMP",2021-01-20,4843.3
"14435","alb","CAMP",2021-01-21,4760.2
"14436","alb","CAMP",2021-01-22,4718
"14437","alb","CAMP",2021-01-23,4666.7
"14438","alb","CAMP",2021-01-24,4593.5
"14439","alb","CAMP",2021-01-25,4531.5
"14440","alb","CAMP",2021-01-26,4516.9
"14441","alb","CAMP",2021-01-27,4441.8
"14442","alb","CAMP",2021-01-28,4391.3
"14443","alb","CAMP",2021-01-29,4358.2
"14444","alb","CAMP",2021-01-30,4295.1
"14445","alb","CAMP",2021-01-31,4220.6
"14446","alb","CAMP",2021-02-01,4100.9
"14447","alb","CAMP",2021-02-02,4069.9
"14448","alb","CAMP",2021-02-03,4065.5
"14449","alb","CAMP",2021-02-04,4057.6
"14450","alb","CAMP",2021-02-05,4130.3
"14451","alb","CAMP",2021-02-06,4073.3
"14452","alb","CAMP",2021-02-07,3996.4
"14453","alb","CAMP",2021-02-08,3939.1
"14454","alb","CAMP",2021-02-09,3921.6
"14455","alb","CAMP",2021-02-10,3876.1
"14456","alb","CAMP",2021-02-11,3822.2
"14457","alb","CAMP",2021-02-12,3785
"14458","alb","CAMP",2021-02-13,3301.6
"14459","alb","CAMP",2021-02-14,1621.9
"14460","alb","CAMP",2021-02-15,1760.4
"14461","alb","CAMP",2021-02-16,1792.5
"14462","alb","CAMP",2021-02-17,1709.2
"14463","alb","CAMP",2021-02-18,1037.5
"14464","alb","CAMP",2021-02-19,1465.1
"14465","alb","CAMP",2021-02-20,1398.1
"14466","alb","CAMP",2021-02-21,1245.4
"14467","alb","CAMP",2021-02-22,1364.2
"14468","alb","CAMP",2021-02-23,1327.2
"14469","alb","CAMP",2021-02-24,1476
"14470","alb","CAMP",2021-02-25,1287.5
"14471","alb","CAMP",2021-02-26,1286.2
"14472","alb","CAMP",2021-02-27,1406.9
"14473","alb","CAMP",2021-02-28,1071.5
"14474","alb","CAMP",2021-03-01,1334
"14475","alb","CAMP",2021-03-02,1280
"14476","alb","CAMP",2021-03-03,1306.3
"14477","alb","CAMP",2021-03-04,1375.2
"14478","alb","CAMP",2021-03-05,1228.9
"14479","alb","CAMP",2021-03-06,1281.6
"14480","alb","CAMP",2021-03-07,1324.2
"14481","alb","CAMP",2021-03-08,1313.7
"14482","alb","CAMP",2021-03-09,1449.7
"14483","alb","CAMP",2021-03-10,1660.3
"14484","alb","CAMP",2021-03-11,1481.5
"14485","alb","CAMP",2021-03-12,1349.3
"14486","alb","CAMP",2021-03-13,1607.1
"14487","alb","CAMP",2021-03-14,1843.2
"14488","alb","CAMP",2021-03-15,1291
"14489","alb","CAMP",2021-03-16,1443.9
"14490","alb","CAMP",2021-03-17,1078.3
"14491","alb","CAMP",2021-03-18,943.13
"14492","alb","CAMP",2021-03-19,1175.2
"14493","alb","CAMP",2021-03-20,1391.2
"14494","alb","CAMP",2021-03-21,1616.9
"14495","alb","CAMP",2021-03-22,1527.3
"14496","alb","CAMP",2021-03-23,1549.9
"14497","alb","CAMP",2021-03-24,1234.4
"14498","alb","CAMP",2021-03-25,1032.6
"14499","alb","CAMP",2021-03-26,1057.6
"14500","alb","CAMP",2021-03-27,1061.9
"14501","alb","CAMP",2021-03-28,1030.9
"14502","alb","CAMP",2021-03-29,1246.4
"14503","alb","CAMP",2021-03-30,1056.8
"14504","alb","CAMP",2021-03-31,1097.9
"14505","alb","CAMP",2021-04-01,1052.2
"14506","alb","CAMP",2021-04-02,1120.9
"14507","alb","CAMP",2021-04-03,1453
"14508","alb","CAMP",2021-04-04,1534.7
"14509","alb","CAMP",2021-04-05,1948.9
"14510","alb","CAMP",2021-04-06,1728
"14511","alb","CAMP",2021-04-07,1481.2
"14512","alb","CAMP",2021-04-08,1516.7
"14513","alb","CAMP",2021-04-09,1459
"14514","alb","CAMP",2021-04-10,1385.1
"14515","alb","CAMP",2021-04-11,1398.1
"14516","alb","CAMP",2021-04-12,1479.7
"14517","alb","CAMP",2021-04-13,1506
"14518","alb","CAMP",2021-04-14,1374.6
"14519","alb","CAMP",2021-04-15,1484.2
"14520","alb","CAMP",2021-04-16,1414.3
"14521","alb","CAMP",2021-04-17,1296.8
"14522","alb","CAMP",2021-04-18,1156
"14523","alb","CAMP",2021-04-19,1394.2
"14524","alb","CAMP",2021-04-20,1339.7
"14525","alb","CAMP",2021-04-21,1247.1
"14526","alb","CAMP",2021-04-22,1426.6
"14527","alb","CAMP",2021-04-23,1258.5
"14528","alb","CAMP",2021-04-24,1043.5
"14529","alb","CAMP",2021-04-25,1342.3
"14530","alb","CAMP",2021-04-26,1526.7
"14531","alb","CAMP",2021-04-27,1723.3
"14532","alb","CAMP",2021-04-28,1706.2
"14533","alb","CAMP",2021-04-29,1927.7
"14534","alb","CAMP",2021-04-30,3520.7
"14535","alb","CAMP",2021-05-01,6044.4
"14536","alb","CAMP",2021-05-02,5096.6
"14537","alb","CAMP",2021-05-03,3884.3
"14538","alb","CAMP",2021-05-04,3015.4
"14539","alb","CAMP",2021-05-05,2406.6
"14540","alb","CAMP",2021-05-06,2478.9
"14541","alb","CAMP",2021-05-07,3408.9
"14542","alb","CAMP",2021-05-08,3760.4
"14543","alb","CAMP",2021-05-09,3181.8
"14544","alb","CAMP",2021-05-10,2874.5
"14545","alb","CAMP",2021-05-11,2621.8
"14546","alb","CAMP",2021-05-12,2264
"14547","alb","CAMP",2021-05-13,2227.7
"14548","alb","CAMP",2021-05-14,3187.3
"14549","alb","CAMP",2021-05-15,5066.8
"14550","alb","CAMP",2021-05-16,8011.3
"14551","alb","CAMP",2021-05-17,7975.8
"14552","alb","CAMP",2021-05-18,10083
"14553","alb","CAMP",2021-05-19,8139.1
"14554","alb","CAMP",2021-05-20,11816
"14555","alb","CAMP",2021-05-21,10089
"14556","alb","CAMP",2021-05-22,19658
"14557","alb","CAMP",2021-05-23,15063
"14558","alb","CAMP",2021-05-24,13253
"14559","alb","CAMP",2021-05-25,14446
"14560","alb","CAMP",2021-05-26,12534
"14561","alb","CAMP",2021-05-27,15893
"14562","alb","CAMP",2021-05-28,16878
"14563","alb","CAMP",2021-05-29,16045
"14564","alb","CAMP",2021-05-30,12436
"14565","alb","CAMP",2021-05-31,12123
"14566","alb","CAMP",2021-06-01,12008
"14567","alb","CAMP",2021-06-02,15456
"14568","alb","CAMP",2021-06-03,20792
"14569","alb","CAMP",2021-06-04,25933
"14570","alb","CAMP",2021-06-05,28816
"14571","alb","CAMP",2021-06-06,32179
"14572","alb","CAMP",2021-06-07,32131
"14573","alb","CAMP",2021-06-08,24858
"14574","alb","CAMP",2021-06-09,24190
"14575","alb","CAMP",2021-06-10,22693
"14576","alb","CAMP",2021-06-11,21218
"14577","alb","CAMP",2021-06-12,21425
"14578","alb","CAMP",2021-06-13,21726
"14579","alb","CAMP",2021-06-14,22026
"14580","alb","CAMP",2021-06-15,22117
"14581","alb","CAMP",2021-06-16,20317
"14582","alb","CAMP",2021-06-17,18498
"14583","alb","CAMP",2021-06-18,15409
"14584","alb","CAMP",2021-06-19,16010
"14585","alb","CAMP",2021-06-20,16715
"14586","alb","CAMP",2021-06-21,48776
"14587","alb","CAMP",2021-06-22,45717
"14588","alb","CAMP",2021-06-23,39548
"14589","alb","CAMP",2021-06-24,56917
"14590","alb","CAMP",2021-06-25,64680
"14591","alb","CAMP",2021-06-26,67016
"14592","alb","CAMP",2021-06-27,68042
"14593","alb","CAMP",2021-06-28,52847
"14594","alb","CAMP",2021-06-29,37797
"14595","alb","CAMP",2021-06-30,32294
"14596","alb","CAMP",2021-07-01,32333
"14597","alb","CAMP",2021-07-02,31133
"14598","alb","CAMP",2021-07-03,32849
"14599","alb","CAMP",2021-07-04,32147
"14600","alb","CAMP",2021-07-05,30933
"14601","alb","CAMP",2021-07-06,31218
"14602","alb","CAMP",2021-07-07,30133
"14603","alb","CAMP",2021-07-08,28184
"14604","alb","CAMP",2021-07-09,27100
"14605","alb","CAMP",2021-07-10,25294
"14606","alb","CAMP",2021-07-11,23038
"14607","alb","CAMP",2021-07-12,20355
"14608","alb","CAMP",2021-07-13,21943
"14609","alb","CAMP",2021-07-14,16785
"14610","alb","CAMP",2021-07-15,15248
"14611","alb","CAMP",2021-07-16,14128
"14612","alb","CAMP",2021-07-17,14020
"14613","alb","CAMP",2021-07-18,13580
"14614","alb","CAMP",2021-07-19,13009
"14615","alb","CAMP",2021-07-20,13149
"14616","alb","CAMP",2021-07-21,12554
"14617","alb","CAMP",2021-07-22,12312
"14618","alb","CAMP",2021-07-23,12668
"14619","alb","CAMP",2021-07-24,11701
"14620","alb","CAMP",2021-07-25,11606
"14621","alb","CAMP",2021-07-26,10654
"14622","alb","CAMP",2021-07-27,10543
"14623","alb","CAMP",2021-07-28,9627
"14624","alb","CAMP",2021-07-29,13537
"14625","alb","CAMP",2021-07-30,12837
"14626","alb","CAMP",2021-07-31,16117
"14627","alb","CAMP",2021-08-01,19314
"14628","alb","CAMP",2021-08-02,27745
"14629","alb","CAMP",2021-08-03,26729
"14630","alb","CAMP",2021-08-04,24979
"14631","alb","CAMP",2021-08-05,24639
"14632","alb","CAMP",2021-08-06,35272
"14633","alb","CAMP",2021-08-07,34034
"14634","alb","CAMP",2021-08-08,33296
"14635","alb","CAMP",2021-08-09,35135
"14636","alb","CAMP",2021-08-10,34838
"14637","alb","CAMP",2021-08-11,34285
"14638","alb","CAMP",2021-08-12,36001
"14639","alb","CAMP",2021-08-13,35518
"14640","alb","CAMP",2021-08-14,35004
"14641","alb","CAMP",2021-08-15,34514
"14642","alb","CAMP",2021-08-16,33513
"14643","alb","CAMP",2021-08-17,32733
"14644","alb","CAMP",2021-08-18,32325
"14645","alb","CAMP",2021-08-19,39982
"14646","alb","CAMP",2021-08-20,38369
"14647","alb","CAMP",2021-08-21,36588
"14648","alb","CAMP",2021-08-22,38495
"14649","alb","CAMP",2021-08-23,43081
"14650","alb","CAMP",2021-08-24,45201
"14651","alb","CAMP",2021-08-25,45726
"14652","alb","CAMP",2021-08-26,46070
"14653","alb","CAMP",2021-08-27,40962
"14654","alb","CAMP",2021-08-28,36611
"14655","alb","CAMP",2021-08-29,33162
"14656","alb","CAMP",2021-08-30,16504
"14657","alb","CAMP",2021-08-31,7102
"14658","alb","CAMP",2021-09-01,5556
"14659","alb","CAMP",2021-09-02,6530.3
"14660","alb","CAMP",2021-09-03,6093.2
"14661","alb","CAMP",2021-09-04,5489
"14662","alb","CAMP",2021-09-05,5381.7
"14663","alb","CAMP",2021-09-06,4143.2
"14664","alb","CAMP",2021-09-07,3678.5
"14665","alb","CAMP",2021-09-08,3632.5
"14666","alb","CAMP",2021-09-09,3755.1
"14667","alb","CAMP",2021-09-10,3386.1
"14668","alb","CAMP",2021-09-11,3284.8
"14669","alb","CAMP",2021-09-12,3348.5
"14670","alb","CAMP",2021-09-13,3392.8
"14671","alb","CAMP",2021-09-14,3319.6
"14672","alb","CAMP",2021-09-15,3253.1
"14673","alb","CAMP",2021-09-16,3079.7
"14674","alb","CAMP",2021-09-17,3027.4
"14675","alb","CAMP",2021-09-18,3136.2
"14676","alb","CAMP",2021-09-19,3751.6
"14677","alb","CAMP",2021-09-20,3527.4
"14678","alb","CAMP",2021-09-21,3148.7
"14679","alb","CAMP",2021-09-22,2848.2
"14680","alb","CAMP",2021-09-23,2813.9
"14681","alb","CAMP",2021-09-24,2806.6
"14682","alb","CAMP",2021-09-25,2730.6
"14683","alb","CAMP",2021-09-26,2634.2
"14684","alb","CAMP",2021-09-27,2621.6
"14685","alb","CAMP",2021-09-28,2898.3
"14686","alb","CAMP",2021-09-29,3089.4
"14687","alb","CAMP",2021-09-30,3000.4
"14688","alb","CAMP",2021-10-01,3115.5567
"14689","alb","CAMP",2021-10-02,3038.0286
"14690","alb","CAMP",2021-10-03,2902.9966
"14691","alb","CAMP",2021-10-04,2828.5118
"14692","alb","CAMP",2021-10-05,2787.7781
"14693","alb","CAMP",2021-10-06,2629.2766
"14694","alb","CAMP",2021-10-07,2438.4328
"14695","alb","CAMP",2021-10-08,2647.4083
"14696","alb","CAMP",2021-10-09,3402.1702
"14697","alb","CAMP",2021-10-10,3069.7186
"14698","alb","CAMP",2021-10-11,2684.3238
"14699","alb","CAMP",2021-10-12,5967.406
"14700","alb","CAMP",2021-10-13,2588.3247
"14701","alb","CAMP",2021-10-14,3795.8515
"14702","alb","CAMP",2021-10-15,2692.4683
"14703","alb","CAMP",2021-10-16,2596.1762
"14704","alb","CAMP",2021-10-17,2572.3022
"14705","alb","CAMP",2021-10-18,2473.4
"14706","alb","CAMP",2021-10-19,4484.2593
"14707","alb","CAMP",2021-10-20,2560.9313
"14708","alb","CAMP",2021-10-21,2274.5132
"14709","alb","CAMP",2021-10-22,2133.9618
"14710","alb","CAMP",2021-10-23,2364.7244
"14711","alb","CAMP",2021-10-24,2343.697
"14712","alb","CAMP",2021-10-25,2361.1914
"14713","alb","CAMP",2021-10-26,5035.3223
"14714","alb","CAMP",2021-10-27,3181.3471
"14715","alb","CAMP",2021-10-28,2255.1
"14716","alb","CAMP",2021-10-29,2753.5472
"14717","alb","CAMP",2021-10-30,2246.1894
"14718","alb","CAMP",2021-10-31,2328.7469
"14719","alb","CAMP",2021-11-01,2498.761
"14720","alb","CAMP",2021-11-02,3056.0826
"14721","alb","CAMP",2021-11-03,3557.0487
"14722","alb","CAMP",2021-11-04,2495.0448
"14723","alb","CAMP",2021-11-05,3202.4362
"14724","alb","CAMP",2021-11-06,2495.367
"14725","alb","CAMP",2021-11-07,2165.454
"14726","alb","CAMP",2021-11-08,2407.0165
"14727","alb","CAMP",2021-11-09,2409.8871
"14728","alb","CAMP",2021-11-10,6339.5274
"14729","alb","CAMP",2021-11-11,32434.9552
"14730","alb","CAMP",2021-11-12,54513.4614
"14731","alb","CAMP",2021-11-13,8855.4058
"14732","alb","CAMP",2021-11-14,2052.597
"14733","alb","CAMP",2021-11-15,1912.2023
"14734","alb","CAMP",2021-11-16,1940.2045
"14735","alb","CAMP",2021-11-17,1562.5011
"14736","alb","CAMP",2021-11-18,1826.7279
"14737","alb","CAMP",2021-11-19,1802.9075
"14738","alb","CAMP",2021-11-20,1961.5258
"14739","alb","CAMP",2021-11-21,1480.0828
"14740","alb","CAMP",2021-11-22,1719.0918
"14741","alb","CAMP",2021-11-23,1665.1115
"14742","alb","CAMP",2021-11-24,1450.5004
"14743","alb","CAMP",2021-11-25,1697.9602
"14744","alb","CAMP",2021-11-26,1652.8736
"14745","alb","CAMP",2021-11-27,1605.1292
"14746","alb","CAMP",2021-11-28,1603.9567
"14747","alb","CAMP",2021-11-29,1627.1565
"14748","alb","CAMP",2021-11-30,1509.0951
"14749","alb","CAMP",2021-12-01,1630.3034
"14750","alb","CAMP",2021-12-02,1596.7413
"14751","alb","CAMP",2021-12-03,1607.938
"14752","alb","CAMP",2021-12-04,1285.6292
"14753","alb","CAMP",2021-12-05,5171.1307
"14754","alb","CAMP",2021-12-06,1466.5482
"14755","alb","CAMP",2021-12-07,1403.1919
"14756","alb","CAMP",2021-12-08,1409.8572
"14757","alb","CAMP",2021-12-09,1627.1834
"14758","alb","CAMP",2021-12-10,1060.6204
"14759","alb","CAMP",2021-12-11,1360.1746
"14760","alb","CAMP",2021-12-12,1393.3715
"14761","alb","CAMP",2021-12-13,1344.3022
"14762","alb","CAMP",2021-12-14,1229.9012
"14763","alb","CAMP",2021-12-15,1150.8394
"14764","alb","CAMP",2021-12-16,1489.4976
"14765","alb","CAMP",2021-12-17,1047.885
"14766","alb","CAMP",2021-12-18,1416.0446
"14767","alb","CAMP",2021-12-19,1194.8637
"14768","alb","CAMP",2021-12-20,1211.2388
"14769","alb","CAMP",2021-12-21,1095.4073
"14770","alb","CAMP",2021-12-22,1270.8879
"14771","alb","CAMP",2021-12-23,1831.4347
"14772","alb","CAMP",2021-12-24,2331.3469
"14773","alb","CAMP",2021-12-25,2067.7196
"14774","alb","CAMP",2021-12-26,2036.1143
"14775","alb","CAMP",2021-12-27,1980.0071
"14776","alb","CAMP",2021-12-28,1407.6583
"14777","alb","CAMP",2021-12-29,1673.1578
"14778","alb","CAMP",2021-12-30,2191.913
"14779","alb","CAMP",2021-12-31,2220.4286
"14780","alb","CAMP",2022-01-01,1083.0644
"14781","alb","CAMP",2022-01-02,813.8929
"14782","alb","CAMP",2022-01-03,1149.6649
"14783","alb","CAMP",2022-01-04,1699.3199
"14784","alb","CAMP",2022-01-05,2397.2098
"14785","alb","CAMP",2022-01-06,2077.3621
"14786","alb","CAMP",2022-01-07,1384.2937
"14787","alb","CAMP",2022-01-08,1105.6034
"14788","alb","CAMP",2022-01-09,1160.5758
"14789","alb","CAMP",2022-01-10,1165.5697
"14790","alb","CAMP",2022-01-11,1002.7582
"14791","alb","CAMP",2022-01-12,1110.1553
"14792","alb","CAMP",2022-01-13,1312.4189
"14793","alb","CAMP",2022-01-14,1226.136
"14794","alb","CAMP",2022-01-15,1118.9584
"14795","alb","CAMP",2022-01-16,1167.7785
"14796","alb","CAMP",2022-01-17,1134.106
"14797","alb","CAMP",2022-01-18,1019.9146
"14798","alb","CAMP",2022-01-19,1027.1445
"14799","alb","CAMP",2022-01-20,1113.2083
"14800","alb","CAMP",2022-01-21,1191.2565
"14801","alb","CAMP",2022-01-22,1135.1671
"14802","alb","CAMP",2022-01-23,1160.97
"14803","alb","CAMP",2022-01-24,1172.3312
"14804","alb","CAMP",2022-01-25,1095.5797
"14805","alb","CAMP",2022-01-26,1086.2045
"14806","alb","CAMP",2022-01-27,1020.8242
"14807","alb","CAMP",2022-01-28,1152.3665
"14808","alb","CAMP",2022-01-29,1060.1997
"14809","alb","CAMP",2022-01-30,1021.1649
"14810","alb","CAMP",2022-01-31,960.1056
"14811","alb","CAMP",2022-02-01,1058.1411
"14812","alb","CAMP",2022-02-02,1319.0656
"14813","alb","CAMP",2022-02-03,1058.7336
"14814","alb","CAMP",2022-02-04,801.3515
"14815","alb","CAMP",2022-02-05,1062.8761
"14816","alb","CAMP",2022-02-06,1009.1362
"14817","alb","CAMP",2022-02-07,1011.1547
"14818","alb","CAMP",2022-02-08,960.781
"14819","alb","CAMP",2022-02-09,978.9376
"14820","alb","CAMP",2022-02-10,978.795
"14821","alb","CAMP",2022-02-11,961.4703
"14822","alb","CAMP",2022-02-12,1010.2704
"14823","alb","CAMP",2022-02-13,948.4207
"14824","alb","CAMP",2022-02-14,927.2886
"14825","alb","CAMP",2022-02-15,940.3102
"14826","alb","CAMP",2022-02-16,1068.3703
"14827","alb","CAMP",2022-02-17,835.0424
"14828","alb","CAMP",2022-02-18,933.6325
"14829","alb","CAMP",2022-02-19,892.2384
"14830","alb","CAMP",2022-02-20,896.5088
"14831","alb","CAMP",2022-02-21,935.5729
"14832","alb","CAMP",2022-02-22,1068.7894
"14833","alb","CAMP",2022-02-23,1061.4436
"14834","alb","CAMP",2022-02-24,755.8158
"14835","alb","CAMP",2022-02-25,849.7829
"14836","alb","CAMP",2022-02-26,931.3722
"14837","alb","CAMP",2022-02-27,877.5321
"14838","alb","CAMP",2022-02-28,846.2685
"14839","alb","CAMP",2022-03-01,879.6315
"14840","alb","CAMP",2022-03-02,899.6784
"14841","alb","CAMP",2022-03-03,942.5069
"14842","alb","CAMP",2022-03-04,941.4671
"14843","alb","CAMP",2022-03-05,927.003
"14844","alb","CAMP",2022-03-06,1026.4011
"14845","alb","CAMP",2022-03-07,827.8793
"14846","alb","CAMP",2022-03-08,960.5422
"14847","alb","CAMP",2022-03-09,1169.6993
"14848","alb","CAMP",2022-03-10,782.9882
"14849","alb","CAMP",2022-03-11,742.9407
"14850","alb","CAMP",2022-03-12,838.1869
"14851","alb","CAMP",2022-03-13,846.0867
"14852","alb","CAMP",2022-03-14,852.4647
"14853","alb","CAMP",2022-03-15,805.9841
"14854","alb","CAMP",2022-03-16,983.6806
"14855","alb","CAMP",2022-03-17,750.8561
"14856","alb","CAMP",2022-03-18,740.2986
"14857","alb","CAMP",2022-03-19,994.5741
"14858","alb","CAMP",2022-03-20,938.8296
"14859","alb","CAMP",2022-03-21,899.4538
"14860","alb","CAMP",2022-03-22,864.8111
"14861","alb","CAMP",2022-03-23,831.6923
"14862","alb","CAMP",2022-03-24,821.4183
"14863","alb","CAMP",2022-03-25,861.4817
"14864","alb","CAMP",2022-03-26,1084.3825
"14865","alb","CAMP",2022-03-27,1228.5582
"14866","alb","CAMP",2022-03-28,1282.3235
"14867","alb","CAMP",2022-03-29,1172.066
"14868","alb","CAMP",2022-03-30,965.8702
"14869","alb","CAMP",2022-03-31,1004.5038
"14870","alb","CAMP",2022-04-01,972.8776
"14871","alb","CAMP",2022-04-02,1094.5758
"14872","alb","CAMP",2022-04-03,1032.3268
"14873","alb","CAMP",2022-04-04,1084.8827
"14874","alb","CAMP",2022-04-05,1214.9049
"14875","alb","CAMP",2022-04-06,835.5152
"14876","alb","CAMP",2022-04-07,911.1097
"14877","alb","CAMP",2022-04-08,960.5846
"14878","alb","CAMP",2022-04-09,1266.0536
"14879","alb","CAMP",2022-04-10,1152.9545
"14880","alb","CAMP",2022-04-11,973.2286
