"","local_site","location","date","discharge_vol_cm"
"1535","NAVAJO","Glacier",2006-08-03,3980.9
"1536","NAVAJO","Glacier",2006-08-04,4350.4
"1537","NAVAJO","Glacier",2006-08-05,3499.9
"1538","NAVAJO","Glacier",2006-08-06,3516.7
"1539","NAVAJO","Glacier",2006-08-07,4490
"1540","NAVAJO","Glacier",2006-08-08,5039.6
"1541","NAVAJO","Glacier",2006-08-09,4410.9
"1542","NAVAJO","Glacier",2006-08-10,3852.9
"1543","NAVAJO","Glacier",2006-08-11,3860.5
"1544","NAVAJO","Glacier",2006-08-12,3667.2
"1545","NAVAJO","Glacier",2006-08-13,4619.6
"1546","NAVAJO","Glacier",2006-08-14,4611.2
"1547","NAVAJO","Glacier",2006-08-15,4363.6
"1548","NAVAJO","Glacier",2006-08-16,4157.75
"1549","NAVAJO","Glacier",2006-08-17,4342.4
"1550","NAVAJO","Glacier",2006-08-18,3817.3
"1551","NAVAJO","Glacier",2006-08-19,3805.4
"1552","NAVAJO","Glacier",2006-08-20,3865.6
"1553","NAVAJO","Glacier",2006-08-21,3539.4
"1554","NAVAJO","Glacier",2006-08-22,3955.2
"1555","NAVAJO","Glacier",2006-08-23,4090.65
"1556","NAVAJO","Glacier",2006-08-24,3378.3
"1557","NAVAJO","Glacier",2006-08-25,3041.4
"1558","NAVAJO","Glacier",2006-08-26,2704.9
"1559","NAVAJO","Glacier",2006-08-27,503.56
"1560","NAVAJO","Glacier",2006-08-28,321.1
"1561","NAVAJO","Glacier",2006-08-29,2267.65
"1562","NAVAJO","Glacier",2006-08-30,2411.7
"1563","NAVAJO","Glacier",2006-08-31,4954.4
"1564","NAVAJO","Glacier",2006-08-31,1973
"1565","NAVAJO","Glacier",2006-09-01,3058.8
"1566","NAVAJO","Glacier",2006-09-02,2274.7
"1567","NAVAJO","Glacier",2006-09-03,1650.48
"1568","NAVAJO","Glacier",2006-09-04,1559.5
"1569","NAVAJO","Glacier",2006-09-05,1956.3
"1570","NAVAJO","Glacier",2006-09-06,949.2
"1571","NAVAJO","Glacier",2006-09-07,351.3
"1572","NAVAJO","Glacier",2006-09-08,98.8
"1573","NAVAJO","Glacier",2006-09-09,98.8
"1574","NAVAJO","Glacier",2006-09-10,98.8
"1575","NAVAJO","Glacier",2006-09-11,261.8
"1576","NAVAJO","Glacier",2006-09-12,378.48
"1577","NAVAJO","Glacier",2006-09-13,512.1
"1578","NAVAJO","Glacier",2006-09-14,402.7
"1579","NAVAJO","Glacier",2006-09-15,123.8
"1580","NAVAJO","Glacier",2006-09-16,98.8
"1581","NAVAJO","Glacier",2006-09-17,99
"1582","NAVAJO","Glacier",2006-09-18,99
"1583","NAVAJO","Glacier",2006-09-19,98.8
"1584","NAVAJO","Glacier",2006-09-20,99.1
"1585","NAVAJO","Glacier",2006-09-21,99
"1586","NAVAJO","Glacier",2006-09-22,100
"1587","NAVAJO","Glacier",2006-09-23,100
"1588","NAVAJO","Glacier",2006-09-24,100
"1589","NAVAJO","Glacier",2006-09-25,101
"1590","NAVAJO","Glacier",2006-09-26,100.6
"1591","NAVAJO","Glacier",2006-09-27,98.8
"1592","NAVAJO","Glacier",2007-05-16,4925
"1593","NAVAJO","Glacier",2007-05-17,5066
"1594","NAVAJO","Glacier",2007-05-18,5207
"1595","NAVAJO","Glacier",2007-05-19,5348
"1596","NAVAJO","Glacier",2007-05-20,5489
"1597","NAVAJO","Glacier",2007-05-21,5630
"1598","NAVAJO","Glacier",2007-05-22,5771
"1599","NAVAJO","Glacier",2007-05-23,5912
"1600","NAVAJO","Glacier",2007-05-24,6053
"1601","NAVAJO","Glacier",2007-05-25,6194
"1602","NAVAJO","Glacier",2007-05-26,6339.41
"1603","NAVAJO","Glacier",2007-05-27,7774.51
"1604","NAVAJO","Glacier",2007-05-28,8563.62
"1605","NAVAJO","Glacier",2007-05-29,9201.16
"1606","NAVAJO","Glacier",2007-05-30,5864.41
"1607","NAVAJO","Glacier",2007-05-31,5669.82
"1608","NAVAJO","Glacier",2007-06-01,6124.61
"1609","NAVAJO","Glacier",2007-06-02,6587.45
"1610","NAVAJO","Glacier",2007-06-03,6256.73
"1611","NAVAJO","Glacier",2007-06-04,6991.67
"1612","NAVAJO","Glacier",2007-06-05,7057.48
"1613","NAVAJO","Glacier",2007-06-06,7355.48
"1614","NAVAJO","Glacier",2007-06-07,5972.98
"1615","NAVAJO","Glacier",2007-06-08,5700.48
"1616","NAVAJO","Glacier",2007-06-09,5440.98
"1617","NAVAJO","Glacier",2007-06-10,5907.7
"1618","NAVAJO","Glacier",2007-06-11,6270.13
"1619","NAVAJO","Glacier",2007-06-12,6563.95
"1620","NAVAJO","Glacier",2007-06-13,6830.12
"1621","NAVAJO","Glacier",2007-06-14,6870.52
"1622","NAVAJO","Glacier",2007-06-15,6759.53
"1623","NAVAJO","Glacier",2007-06-16,9077.99
"1624","NAVAJO","Glacier",2007-06-17,7473.46
"1625","NAVAJO","Glacier",2007-06-18,8126.12
"1626","NAVAJO","Glacier",2007-06-19,6761.66
"1627","NAVAJO","Glacier",2007-06-20,6423.8
"1628","NAVAJO","Glacier",2007-06-21,6142.97
"1629","NAVAJO","Glacier",2007-06-22,5771.16
"1630","NAVAJO","Glacier",2007-06-23,5231.97
"1631","NAVAJO","Glacier",2007-06-24,5325.37
"1632","NAVAJO","Glacier",2007-06-25,5539.29
"1633","NAVAJO","Glacier",2007-06-26,5664.02
"1634","NAVAJO","Glacier",2007-06-27,5652.88
"1635","NAVAJO","Glacier",2007-06-28,6218.82
"1636","NAVAJO","Glacier",2007-06-29,7388.24
"1637","NAVAJO","Glacier",2007-06-30,5934.98
"1638","NAVAJO","Glacier",2007-07-01,6228.49
"1639","NAVAJO","Glacier",2007-07-02,7084.89
"1640","NAVAJO","Glacier",2007-07-03,7120.34
"1641","NAVAJO","Glacier",2007-07-04,7832.48
"1642","NAVAJO","Glacier",2007-07-05,7432.42
"1643","NAVAJO","Glacier",2007-07-06,5202.09
"1644","NAVAJO","Glacier",2007-07-07,11934.3
"1645","NAVAJO","Glacier",2007-07-08,14375.5
"1646","NAVAJO","Glacier",2007-07-09,8733.47
"1647","NAVAJO","Glacier",2007-07-10,7308.62
"1648","NAVAJO","Glacier",2007-07-11,5745.43
"1649","NAVAJO","Glacier",2007-07-12,5200.16
"1650","NAVAJO","Glacier",2007-07-13,6605.03
"1651","NAVAJO","Glacier",2007-07-14,6508.19
"1652","NAVAJO","Glacier",2007-07-15,6597.95
"1653","NAVAJO","Glacier",2007-07-16,6013.67
"1654","NAVAJO","Glacier",2007-07-17,5551.75
"1655","NAVAJO","Glacier",2007-07-18,5378.51
"1656","NAVAJO","Glacier",2007-07-19,6102.75
"1657","NAVAJO","Glacier",2007-07-20,6418.17
"1658","NAVAJO","Glacier",2007-07-21,4903.93
"1659","NAVAJO","Glacier",2007-07-22,5369.85
"1660","NAVAJO","Glacier",2007-07-23,4823.74
"1661","NAVAJO","Glacier",2007-07-24,4744.63
"1662","NAVAJO","Glacier",2007-07-25,5294.07
"1663","NAVAJO","Glacier",2007-07-26,6589.59
"1664","NAVAJO","Glacier",2007-07-27,4990.59
"1665","NAVAJO","Glacier",2007-07-28,5534.77
"1666","NAVAJO","Glacier",2007-07-29,5199.82
"1667","NAVAJO","Glacier",2007-07-30,7141.82
"1668","NAVAJO","Glacier",2007-07-31,6788.89
"1669","NAVAJO","Glacier",2007-08-01,5607.48
"1670","NAVAJO","Glacier",2007-08-02,4672.72
"1671","NAVAJO","Glacier",2007-08-03,4099.54
"1672","NAVAJO","Glacier",2007-08-04,4230.09
"1673","NAVAJO","Glacier",2007-08-05,3535.5
"1674","NAVAJO","Glacier",2007-08-06,4242.92
"1675","NAVAJO","Glacier",2007-08-07,4012.57
"1676","NAVAJO","Glacier",2007-08-08,4304.94
"1677","NAVAJO","Glacier",2007-08-09,4519.35
"1678","NAVAJO","Glacier",2007-08-10,4737.79
"1679","NAVAJO","Glacier",2007-08-11,4234.65
"1680","NAVAJO","Glacier",2007-08-12,4069.02
"1681","NAVAJO","Glacier",2007-08-13,3829.22
"1682","NAVAJO","Glacier",2007-08-14,3189.28
"1683","NAVAJO","Glacier",2007-08-15,4885.65
"1684","NAVAJO","Glacier",2007-08-16,4501.89
"1685","NAVAJO","Glacier",2007-08-17,5159.8
"1686","NAVAJO","Glacier",2007-08-18,4986.69
"1687","NAVAJO","Glacier",2007-08-19,4123.59
"1688","NAVAJO","Glacier",2007-08-20,3681.21
"1689","NAVAJO","Glacier",2007-08-21,2987.79
"1690","NAVAJO","Glacier",2007-08-22,1785.04
"1691","NAVAJO","Glacier",2007-08-23,1370.05
"1692","NAVAJO","Glacier",2007-08-24,1932.99
"1693","NAVAJO","Glacier",2007-08-25,1721.13
"1694","NAVAJO","Glacier",2007-08-26,1640.65
"1695","NAVAJO","Glacier",2007-08-27,1656
"1696","NAVAJO","Glacier",2007-08-28,2898.38
"1697","NAVAJO","Glacier",2007-08-29,1108.64
"1698","NAVAJO","Glacier",2007-08-30,561.586
"1699","NAVAJO","Glacier",2007-08-31,561.586
"1700","NAVAJO","Glacier",2007-09-01,730.122
"1701","NAVAJO","Glacier",2007-09-02,869.654
"1702","NAVAJO","Glacier",2007-09-03,1114.32
"1703","NAVAJO","Glacier",2007-09-04,1735.81
"1704","NAVAJO","Glacier",2007-09-05,586.811
"1705","NAVAJO","Glacier",2007-09-06,393.811
"1706","NAVAJO","Glacier",2007-09-07,200.811
"1707","NAVAJO","Glacier",2007-09-08,5
"1708","NAVAJO","Glacier",2007-09-09,0
"1709","NAVAJO","Glacier",2007-09-10,0
"1710","NAVAJO","Glacier",2008-06-12,5319
"1711","NAVAJO","Glacier",2008-06-13,5888.7
"1712","NAVAJO","Glacier",2008-06-14,6458.4
"1713","NAVAJO","Glacier",2008-06-15,7028.1
"1714","NAVAJO","Glacier",2008-06-16,7597.8
"1715","NAVAJO","Glacier",2008-06-17,8167.5
"1716","NAVAJO","Glacier",2008-06-18,8737.2
"1717","NAVAJO","Glacier",2008-06-19,9307
"1718","NAVAJO","Glacier",2008-06-20,8935.3
"1719","NAVAJO","Glacier",2008-06-21,8563.6
"1720","NAVAJO","Glacier",2008-06-22,8191.9
"1721","NAVAJO","Glacier",2008-06-23,7865.48
"1722","NAVAJO","Glacier",2008-06-24,9249.67
"1723","NAVAJO","Glacier",2008-06-25,8995.33
"1724","NAVAJO","Glacier",2008-06-26,8070.48
"1725","NAVAJO","Glacier",2008-06-27,8119.98
"1726","NAVAJO","Glacier",2008-06-28,7936.46
"1727","NAVAJO","Glacier",2008-06-29,8386.17
"1728","NAVAJO","Glacier",2008-06-30,8071.41
"1729","NAVAJO","Glacier",2008-07-01,7463.55
"1730","NAVAJO","Glacier",2008-07-02,7224.97
"1731","NAVAJO","Glacier",2008-07-03,8086.77
"1732","NAVAJO","Glacier",2008-07-04,7864.74
"1733","NAVAJO","Glacier",2008-07-05,7757.91
"1734","NAVAJO","Glacier",2008-07-06,7240.46
"1735","NAVAJO","Glacier",2008-07-07,6327.04
"1736","NAVAJO","Glacier",2008-07-08,6348.93
"1737","NAVAJO","Glacier",2008-07-09,7040.3
"1738","NAVAJO","Glacier",2008-07-10,7138.07
"1739","NAVAJO","Glacier",2008-07-11,6763.41
"1740","NAVAJO","Glacier",2008-07-12,6886.65
"1741","NAVAJO","Glacier",2008-07-13,6439.23
"1742","NAVAJO","Glacier",2008-07-14,5846.27
"1743","NAVAJO","Glacier",2008-07-15,6322.02
"1744","NAVAJO","Glacier",2008-07-16,5955.23
"1745","NAVAJO","Glacier",2008-07-17,6008.43
"1746","NAVAJO","Glacier",2008-07-18,6099.83
"1747","NAVAJO","Glacier",2008-07-19,6342.75
"1748","NAVAJO","Glacier",2008-07-20,5969.5
"1749","NAVAJO","Glacier",2008-07-21,5575.82
"1750","NAVAJO","Glacier",2008-07-22,6627.13
"1751","NAVAJO","Glacier",2008-07-23,9884.62
"1752","NAVAJO","Glacier",2008-07-24,8291.67
"1753","NAVAJO","Glacier",2008-07-25,7116.95
"1754","NAVAJO","Glacier",2008-07-26,6506.68
"1755","NAVAJO","Glacier",2008-07-27,6104.13
"1756","NAVAJO","Glacier",2008-07-28,5657.41
"1757","NAVAJO","Glacier",2008-07-29,5614.05
"1758","NAVAJO","Glacier",2008-07-30,5605.84
"1759","NAVAJO","Glacier",2008-07-31,5779.95
"1760","NAVAJO","Glacier",2008-08-01,6079.06
"1761","NAVAJO","Glacier",2008-08-02,5694.13
"1762","NAVAJO","Glacier",2008-08-03,5394.68
"1763","NAVAJO","Glacier",2008-08-04,5048.64
"1764","NAVAJO","Glacier",2008-08-05,5101.49
"1765","NAVAJO","Glacier",2008-08-06,7372.82
"1766","NAVAJO","Glacier",2008-08-07,6669.38
"1767","NAVAJO","Glacier",2008-08-08,6679.66
"1768","NAVAJO","Glacier",2008-08-09,8803.03
"1769","NAVAJO","Glacier",2008-08-10,7157.37
"1770","NAVAJO","Glacier",2008-08-11,6934.41
"1771","NAVAJO","Glacier",2008-08-12,5896.07
"1772","NAVAJO","Glacier",2008-08-13,5062.41
"1773","NAVAJO","Glacier",2008-08-14,4320.02
"1774","NAVAJO","Glacier",2008-08-15,5394.9
"1775","NAVAJO","Glacier",2008-08-16,5422.93
"1776","NAVAJO","Glacier",2008-08-17,3991.96
"1777","NAVAJO","Glacier",2008-08-18,6999.67
"1778","NAVAJO","Glacier",2008-08-19,6814.11
"1779","NAVAJO","Glacier",2008-08-20,5753.33
"1780","NAVAJO","Glacier",2008-08-21,5167.27
"1781","NAVAJO","Glacier",2008-08-22,5319.91
"1782","NAVAJO","Glacier",2008-08-23,5583.85
"1783","NAVAJO","Glacier",2008-08-24,5533.3
"1784","NAVAJO","Glacier",2008-08-25,5213.55
"1785","NAVAJO","Glacier",2008-08-26,4887
"1786","NAVAJO","Glacier",2008-08-27,4656.75
"1787","NAVAJO","Glacier",2008-08-28,4426.5
"1788","NAVAJO","Glacier",2008-08-29,4282.5
"1789","NAVAJO","Glacier",2008-08-30,4138.5
"1790","NAVAJO","Glacier",2008-08-31,3994.5
"1791","NAVAJO","Glacier",2008-09-01,3850.5
"1792","NAVAJO","Glacier",2008-09-02,3707
"1793","NAVAJO","Glacier",2008-09-03,2413
"1794","NAVAJO","Glacier",2008-09-04,1119
"1795","NAVAJO","Glacier",2008-09-05,1039
"1796","NAVAJO","Glacier",2008-09-06,959
"1797","NAVAJO","Glacier",2008-09-07,879
"1798","NAVAJO","Glacier",2008-09-08,799
"1799","NAVAJO","Glacier",2008-09-09,719
"1800","NAVAJO","Glacier",2008-09-10,639
"1801","NAVAJO","Glacier",2008-09-11,559
"1802","NAVAJO","Glacier",2008-09-12,479
"1803","NAVAJO","Glacier",2008-09-13,399
"1804","NAVAJO","Glacier",2008-09-14,319
"1805","NAVAJO","Glacier",2008-09-15,239
"1806","NAVAJO","Glacier",2008-09-16,159
"1807","NAVAJO","Glacier",2008-09-17,79
"1808","NAVAJO","Glacier",2008-09-18,0
"1809","NAVAJO","Glacier",2008-09-19,9
"1810","NAVAJO","Glacier",2008-09-20,18
"1811","NAVAJO","Glacier",2008-09-21,27
"1812","NAVAJO","Glacier",2008-09-22,36
"1813","NAVAJO","Glacier",2008-09-23,43
"1814","NAVAJO","Glacier",2009-06-15,2681
"1815","NAVAJO","Glacier",2009-06-16,3875
"1816","NAVAJO","Glacier",2009-06-17,5069
"1817","NAVAJO","Glacier",2009-06-18,6263
"1818","NAVAJO","Glacier",2009-06-19,7457
"1819","NAVAJO","Glacier",2009-06-20,8651
"1820","NAVAJO","Glacier",2009-06-21,9845
"1821","NAVAJO","Glacier",2009-06-22,11039
"1822","NAVAJO","Glacier",2009-06-23,12233
"1823","NAVAJO","Glacier",2009-06-24,13427
"1824","NAVAJO","Glacier",2009-06-25,14619
"1825","NAVAJO","Glacier",2009-06-26,13275
"1826","NAVAJO","Glacier",2009-06-27,11931
"1827","NAVAJO","Glacier",2009-06-28,10587
"1828","NAVAJO","Glacier",2009-06-29,9243
"1829","NAVAJO","Glacier",2009-06-30,8121.2
"1830","NAVAJO","Glacier",2009-07-01,8649.9
"1831","NAVAJO","Glacier",2009-07-02,10081.1
"1832","NAVAJO","Glacier",2009-07-03,10382.5
"1833","NAVAJO","Glacier",2009-07-04,9503.9
"1834","NAVAJO","Glacier",2009-07-05,7878
"1835","NAVAJO","Glacier",2009-07-06,7409
"1836","NAVAJO","Glacier",2009-07-07,7569.7
"1837","NAVAJO","Glacier",2009-07-08,7699.1
"1838","NAVAJO","Glacier",2009-07-09,7183.4
"1839","NAVAJO","Glacier",2009-07-10,6186.4
"1840","NAVAJO","Glacier",2009-07-11,7763.9
"1841","NAVAJO","Glacier",2009-07-12,7785.7
"1842","NAVAJO","Glacier",2009-07-13,7622.3
"1843","NAVAJO","Glacier",2009-07-14,8119.8
"1844","NAVAJO","Glacier",2009-07-15,7209.8
"1845","NAVAJO","Glacier",2009-07-16,6722.7
"1846","NAVAJO","Glacier",2009-07-17,6326.6
"1847","NAVAJO","Glacier",2009-07-18,6415.4
"1848","NAVAJO","Glacier",2009-07-19,6557.1
"1849","NAVAJO","Glacier",2009-07-20,6802.9
"1850","NAVAJO","Glacier",2009-07-21,7040.3
"1851","NAVAJO","Glacier",2009-07-22,6074.5
"1852","NAVAJO","Glacier",2009-07-23,5618.2
"1853","NAVAJO","Glacier",2009-07-24,5754.9
"1854","NAVAJO","Glacier",2009-07-25,5396.9
"1855","NAVAJO","Glacier",2009-07-26,4956.1
"1856","NAVAJO","Glacier",2009-07-27,5735.4
"1857","NAVAJO","Glacier",2009-07-28,5851.4
"1858","NAVAJO","Glacier",2009-07-29,5573.9
"1859","NAVAJO","Glacier",2009-07-30,7058
"1860","NAVAJO","Glacier",2009-07-31,5178.5
"1861","NAVAJO","Glacier",2009-08-01,5135.8
"1862","NAVAJO","Glacier",2009-08-02,5328.9
"1863","NAVAJO","Glacier",2009-08-03,4989.8
"1864","NAVAJO","Glacier",2009-08-04,4796.9
"1865","NAVAJO","Glacier",2009-08-05,5167
"1866","NAVAJO","Glacier",2009-08-06,5834.7
"1867","NAVAJO","Glacier",2009-08-07,5750.6
"1868","NAVAJO","Glacier",2009-08-08,4767.3
"1869","NAVAJO","Glacier",2009-08-09,4112.9
"1870","NAVAJO","Glacier",2009-08-10,3881.2
"1871","NAVAJO","Glacier",2009-08-11,4124.9
"1872","NAVAJO","Glacier",2009-08-12,4158
"1873","NAVAJO","Glacier",2009-08-13,3575.3
"1874","NAVAJO","Glacier",2009-08-14,3738.7
"1875","NAVAJO","Glacier",2009-08-15,4344.4
"1876","NAVAJO","Glacier",2009-08-16,3733.1
"1877","NAVAJO","Glacier",2009-08-17,2832.5
"1878","NAVAJO","Glacier",2009-08-18,2259.5
"1879","NAVAJO","Glacier",2009-08-19,1761.2
"1880","NAVAJO","Glacier",2009-08-20,3138.4
"1881","NAVAJO","Glacier",2009-08-21,3863.8
"1882","NAVAJO","Glacier",2009-08-22,4242.8
"1883","NAVAJO","Glacier",2009-08-23,4495.6
"1884","NAVAJO","Glacier",2009-08-24,4475.9
"1885","NAVAJO","Glacier",2009-08-25,4151.3
"1886","NAVAJO","Glacier",2009-08-26,3841.1
"1887","NAVAJO","Glacier",2009-08-27,3593.3
"1888","NAVAJO","Glacier",2009-08-28,3611.7
"1889","NAVAJO","Glacier",2009-08-29,2876.8
"1890","NAVAJO","Glacier",2009-08-30,2849.2
"1891","NAVAJO","Glacier",2009-08-31,3010.7
"1892","NAVAJO","Glacier",2009-09-01,2651.8
"1893","NAVAJO","Glacier",2009-09-02,2491.9
"1894","NAVAJO","Glacier",2009-09-03,1767.3
"1895","NAVAJO","Glacier",2009-09-04,1441.7
"1896","NAVAJO","Glacier",2009-09-05,1469.1
"1897","NAVAJO","Glacier",2009-09-06,1655.5
"1898","NAVAJO","Glacier",2009-09-07,2704
"1899","NAVAJO","Glacier",2009-09-08,3348
"1900","NAVAJO","Glacier",2009-09-09,3149.7
"1901","NAVAJO","Glacier",2009-09-10,1731
"1902","NAVAJO","Glacier",2009-09-11,1263.4
"1903","NAVAJO","Glacier",2009-09-12,543.1
"1904","NAVAJO","Glacier",2009-09-13,0
"1905","NAVAJO","Glacier",2009-09-14,829.1
"1906","NAVAJO","Glacier",2009-09-15,1188.7
"1907","NAVAJO","Glacier",2009-09-16,1698.9
"1908","NAVAJO","Glacier",2009-09-17,1503.7
"1909","NAVAJO","Glacier",2009-09-18,739.6
"1910","NAVAJO","Glacier",2009-09-19,384.2
"1911","NAVAJO","Glacier",2009-09-20,210.8
"1912","NAVAJO","Glacier",2009-09-21,0
"1913","NAVAJO","Glacier",2009-09-22,0
"1914","NAVAJO","Glacier",2009-09-23,0
"1915","NAVAJO","Glacier",2009-09-24,0
"1916","NAVAJO","Glacier",2010-06-10,13600
"1917","NAVAJO","Glacier",2010-06-11,9790
"1918","NAVAJO","Glacier",2010-06-12,5980
"1919","NAVAJO","Glacier",2010-06-13,2160
"1920","NAVAJO","Glacier",2010-06-14,3220
"1921","NAVAJO","Glacier",2010-06-15,4280
"1922","NAVAJO","Glacier",2010-06-16,5340
"1923","NAVAJO","Glacier",2010-06-17,6400
"1924","NAVAJO","Glacier",2010-06-18,7072
"1925","NAVAJO","Glacier",2010-06-19,7744
"1926","NAVAJO","Glacier",2010-06-20,8416
"1927","NAVAJO","Glacier",2010-06-21,9088
"1928","NAVAJO","Glacier",2010-06-22,9760
"1929","NAVAJO","Glacier",2010-06-23,10432
"1930","NAVAJO","Glacier",2010-06-24,11105.4
"1931","NAVAJO","Glacier",2010-06-25,11468.53
"1932","NAVAJO","Glacier",2010-06-26,11054.21
"1933","NAVAJO","Glacier",2010-06-27,11360.79
"1934","NAVAJO","Glacier",2010-06-28,10988.3
"1935","NAVAJO","Glacier",2010-06-29,10068.92
"1936","NAVAJO","Glacier",2010-06-30,10307.86
"1937","NAVAJO","Glacier",2010-07-01,12682.74
"1938","NAVAJO","Glacier",2010-07-02,12392.74
"1939","NAVAJO","Glacier",2010-07-03,10395.98
"1940","NAVAJO","Glacier",2010-07-04,7535.84
"1941","NAVAJO","Glacier",2010-07-05,7463.28
"1942","NAVAJO","Glacier",2010-07-06,7298.51
"1943","NAVAJO","Glacier",2010-07-07,7942.76
"1944","NAVAJO","Glacier",2010-07-08,7266.24
"1945","NAVAJO","Glacier",2010-07-09,7394.95
"1946","NAVAJO","Glacier",2010-07-10,7908.95
"1947","NAVAJO","Glacier",2010-07-11,7817.61
"1948","NAVAJO","Glacier",2010-07-12,9425.15
"1949","NAVAJO","Glacier",2010-07-13,10171.69
"1950","NAVAJO","Glacier",2010-07-14,9501.62
"1951","NAVAJO","Glacier",2010-07-15,8554.17
"1952","NAVAJO","Glacier",2010-07-16,7192.38
"1953","NAVAJO","Glacier",2010-07-17,6475.93
"1954","NAVAJO","Glacier",2010-07-18,6958.39
"1955","NAVAJO","Glacier",2010-07-19,6765.7
"1956","NAVAJO","Glacier",2010-07-20,6655.11
"1957","NAVAJO","Glacier",2010-07-21,7648.67
"1958","NAVAJO","Glacier",2010-07-22,8438.76
"1959","NAVAJO","Glacier",2010-07-23,7558.87
"1960","NAVAJO","Glacier",2010-07-24,7553.59
"1961","NAVAJO","Glacier",2010-07-25,6868.81
"1962","NAVAJO","Glacier",2010-07-26,6528.1
"1963","NAVAJO","Glacier",2010-07-27,6374.88
"1964","NAVAJO","Glacier",2010-07-28,8200.82
"1965","NAVAJO","Glacier",2010-07-29,10700.5
"1966","NAVAJO","Glacier",2010-07-30,7844.92
"1967","NAVAJO","Glacier",2010-07-31,7410.1
"1968","NAVAJO","Glacier",2010-08-01,8500.98
"1969","NAVAJO","Glacier",2010-08-02,12707.69
"1970","NAVAJO","Glacier",2010-08-03,10058.37
"1971","NAVAJO","Glacier",2010-08-04,8750.11
"1972","NAVAJO","Glacier",2010-08-05,6032.91
"1973","NAVAJO","Glacier",2010-08-06,6456.93
"1974","NAVAJO","Glacier",2010-08-07,6749.69
"1975","NAVAJO","Glacier",2010-08-08,5905.35
"1976","NAVAJO","Glacier",2010-08-09,4998.03
"1977","NAVAJO","Glacier",2010-08-10,5356.14
"1978","NAVAJO","Glacier",2010-08-11,5396.68
"1979","NAVAJO","Glacier",2010-08-12,5831.23
"1980","NAVAJO","Glacier",2010-08-13,4910.3
"1981","NAVAJO","Glacier",2010-08-14,4773.06
"1982","NAVAJO","Glacier",2010-08-15,5395.6
"1983","NAVAJO","Glacier",2010-08-16,4399.18
"1984","NAVAJO","Glacier",2010-08-17,5141.47
"1985","NAVAJO","Glacier",2010-08-18,4910.14
"1986","NAVAJO","Glacier",2010-08-19,6927.96
"1987","NAVAJO","Glacier",2010-08-20,5690.29
"1988","NAVAJO","Glacier",2010-08-21,5041.9
"1989","NAVAJO","Glacier",2010-08-22,5710.31
"1990","NAVAJO","Glacier",2010-08-23,6051.43
"1991","NAVAJO","Glacier",2010-08-24,5128.01
"1992","NAVAJO","Glacier",2010-08-25,4520.31
"1993","NAVAJO","Glacier",2010-08-26,4405.43
"1994","NAVAJO","Glacier",2010-08-27,4559.76
"1995","NAVAJO","Glacier",2010-08-28,4218.27
"1996","NAVAJO","Glacier",2010-08-29,4211
"1997","NAVAJO","Glacier",2010-08-30,1846.16
"1998","NAVAJO","Glacier",2010-08-31,916.16
"1999","NAVAJO","Glacier",2010-09-01,2202.29
"2000","NAVAJO","Glacier",2010-09-02,2095.47
"2001","NAVAJO","Glacier",2010-09-03,1832.08
"2002","NAVAJO","Glacier",2010-09-04,2140.78
"2003","NAVAJO","Glacier",2010-09-05,2595.6
"2004","NAVAJO","Glacier",2010-09-06,342.3
"2005","NAVAJO","Glacier",2010-09-07,374.95
"2006","NAVAJO","Glacier",2010-09-08,2503.22
"2007","NAVAJO","Glacier",2010-09-09,2022.1
"2008","NAVAJO","Glacier",2010-09-10,17.07
"2009","NAVAJO","Glacier",2010-09-11,0
"2010","NAVAJO","Glacier",2010-09-12,0
"2011","NAVAJO","Glacier",2010-09-13,0
"2012","NAVAJO","Glacier",2013-06-01,2214.95855874
"2013","NAVAJO","Glacier",2013-06-02,2961.91578
"2014","NAVAJO","Glacier",2013-06-03,3785.08328541
"2015","NAVAJO","Glacier",2013-06-04,4198.50694674
"2016","NAVAJO","Glacier",2013-06-05,8605.5880512
"2017","NAVAJO","Glacier",2013-06-06,9160.992
"2018","NAVAJO","Glacier",2013-06-07,17211.183294
"2019","NAVAJO","Glacier",2013-06-08,11948.1310167
"2020","NAVAJO","Glacier",2013-06-09,13847.5257909
"2021","NAVAJO","Glacier",2013-06-10,15722.1515883
"2022","NAVAJO","Glacier",2013-06-11,15026.8945305
"2023","NAVAJO","Glacier",2013-06-12,13066.947729
"2024","NAVAJO","Glacier",2013-06-13,13046
"2025","NAVAJO","Glacier",2013-06-14,12402.8041605
"2026","NAVAJO","Glacier",2013-06-15,11447.8788951
"2027","NAVAJO","Glacier",2013-06-16,9507.3209238
"2028","NAVAJO","Glacier",2013-06-17,9289.5772548
"2029","NAVAJO","Glacier",2013-06-18,9364.754
"2030","NAVAJO","Glacier",2013-06-19,9574.509
"2031","NAVAJO","Glacier",2013-06-20,8735.028
"2032","NAVAJO","Glacier",2013-06-21,9146.701
"2033","NAVAJO","Glacier",2013-06-22,8333.497
"2034","NAVAJO","Glacier",2013-06-23,7823.17
"2035","NAVAJO","Glacier",2013-06-24,7461.285
"2036","NAVAJO","Glacier",2013-06-25,7604.195
"2037","NAVAJO","Glacier",2013-06-26,9171.134
"2038","NAVAJO","Glacier",2013-06-27,9956.678
"2039","NAVAJO","Glacier",2013-06-28,10361.897
"2040","NAVAJO","Glacier",2013-06-29,9743.696
"2041","NAVAJO","Glacier",2013-06-30,9256.88
